forecast_id,product_id,brand_name,year,month,actual_units,predicted_units,recommended_stock,variance_pct,model_used,accuracy_pct
FC01617,PRD034,Dabur Chyawanprash,2024,9,1109,1012,1265,8.7,Random Forest,89.4
FC01618,PRD034,Dabur Chyawanprash,2024,10,1733,1787,2233,3.1,ARIMA,92.2
FC01619,PRD034,Dabur Chyawanprash,2024,11,1463,1434,1792,2.0,ARIMA,93.0
FC01620,PRD034,Dabur Chyawanprash,2024,12,1955,1840,2300,5.9,ARIMA,91.1
FC01621,PRD034,Dabur Chyawanprash,2025,1,1073,990,1237,7.7,Random Forest,93.7
FC01622,PRD034,Dabur Chyawanprash,2025,2,534,484,605,9.4,Random Forest,86.4
FC01623,PRD034,Dabur Chyawanprash,2025,3,1278,1399,1748,9.5,Random Forest,85.1
FC01624,PRD034,Dabur Chyawanprash,2025,4,1158,1087,1358,6.1,Linear Regression,91.5
FC01625,PRD034,Dabur Chyawanprash,2025,5,1220,1323,1653,8.4,Random Forest,94.3
FC01626,PRD034,Dabur Chyawanprash,2025,6,530,582,727,9.8,Random Forest,85.1
FC01627,PRD034,Dabur Chyawanprash,2025,7,1161,1072,1340,7.7,Linear Regression,82.7
FC01628,PRD034,Dabur Chyawanprash,2025,8,947,870,1087,8.1,Linear Regression,86.7
FC01629,PRD034,Dabur Chyawanprash,2025,9,950,884,1105,6.9,ARIMA,91.2
FC01630,PRD034,Dabur Chyawanprash,2025,10,942,919,1148,2.4,Random Forest,91.2
FC01631,PRD034,Dabur Chyawanprash,2025,11,2026,2014,2517,0.6,Random Forest,95.3
FC01632,PRD034,Dabur Chyawanprash,2025,12,849,781,976,8.0,Random Forest,96.3
FC01633,PRD035,Volini,2022,1,900,888,1110,1.3,Linear Regression,92.3
FC01634,PRD035,Volini,2022,2,753,694,867,7.8,Random Forest,87.2
FC01635,PRD035,Volini,2022,3,919,953,1191,3.7,Linear Regression,86.5
FC01636,PRD035,Volini,2022,4,1248,1233,1541,1.2,Random Forest,93.7
FC01637,PRD035,Volini,2022,5,1288,1188,1485,7.8,Random Forest,96.3
FC01638,PRD035,Volini,2022,6,1102,1115,1393,1.2,ARIMA,84.8
FC01639,PRD035,Volini,2022,7,1299,1193,1491,8.2,Linear Regression,85.3
FC01640,PRD035,Volini,2022,8,1233,1249,1561,1.3,Random Forest,87.0
FC01641,PRD035,Volini,2022,9,1239,1219,1523,1.6,Linear Regression,95.9
FC01642,PRD035,Volini,2022,10,1043,984,1230,5.7,ARIMA,86.1
FC01643,PRD035,Volini,2022,11,1474,1523,1903,3.3,Linear Regression,96.5
FC01644,PRD035,Volini,2022,12,1688,1710,2137,1.3,Random Forest,83.5
FC01645,PRD035,Volini,2023,1,1549,1593,1991,2.8,Linear Regression,83.8
FC01646,PRD035,Volini,2023,2,894,807,1008,9.7,Linear Regression,88.9
FC01647,PRD035,Volini,2023,3,849,821,1026,3.3,Linear Regression,94.6
FC01648,PRD035,Volini,2023,4,1207,1091,1363,9.6,Random Forest,89.5
FC01649,PRD035,Volini,2023,5,892,924,1155,3.6,Random Forest,87.3
FC01650,PRD035,Volini,2023,6,863,881,1101,2.1,ARIMA,86.2
FC01651,PRD035,Volini,2023,7,1397,1495,1868,7.0,ARIMA,93.9
FC01652,PRD035,Volini,2023,8,933,851,1063,8.8,ARIMA,89.6
FC01653,PRD035,Volini,2023,9,900,965,1206,7.2,Random Forest,95.8
FC01654,PRD035,Volini,2023,10,1158,1112,1390,4.0,Random Forest,88.8
FC01655,PRD035,Volini,2023,11,1741,1850,2312,6.3,Random Forest,93.1
FC01656,PRD035,Volini,2023,12,1517,1445,1806,4.7,Linear Regression,92.0
FC01657,PRD035,Volini,2024,1,881,808,1010,8.3,ARIMA,83.5
FC01658,PRD035,Volini,2024,2,807,741,926,8.2,ARIMA,90.8
FC01659,PRD035,Volini,2024,3,1085,1062,1327,2.1,Random Forest,88.4
FC01660,PRD035,Volini,2024,4,1183,1076,1345,9.0,Linear Regression,91.0
FC01661,PRD035,Volini,2024,5,1457,1590,1987,9.1,Linear Regression,93.6
FC01662,PRD035,Volini,2024,6,608,573,716,5.8,Random Forest,82.4
FC01663,PRD035,Volini,2024,7,1000,957,1196,4.3,Random Forest,87.2
FC01664,PRD035,Volini,2024,8,986,1008,1260,2.2,Random Forest,84.7
FC01665,PRD035,Volini,2024,9,1092,1044,1305,4.4,ARIMA,93.4
FC01666,PRD035,Volini,2024,10,1657,1786,2232,7.8,Linear Regression,91.5
FC01667,PRD035,Volini,2024,11,2140,1968,2460,8.0,ARIMA,91.1
FC01668,PRD035,Volini,2024,12,1477,1412,1765,4.4,Random Forest,93.0
FC01669,PRD035,Volini,2025,1,1185,1251,1563,5.6,ARIMA,96.3
FC01670,PRD035,Volini,2025,2,565,606,757,7.3,Linear Regression,86.1
FC01671,PRD035,Volini,2025,3,1669,1826,2282,9.4,Random Forest,93.2
FC01672,PRD035,Volini,2025,4,1286,1217,1521,5.4,ARIMA,85.2
FC01673,PRD035,Volini,2025,5,1914,1796,2245,6.2,Random Forest,84.5
FC01674,PRD035,Volini,2025,6,1332,1273,1591,4.4,Linear Regression,87.9
FC01675,PRD035,Volini,2025,7,941,906,1132,3.7,Random Forest,85.5
FC01676,PRD035,Volini,2025,8,996,921,1151,7.5,ARIMA,93.0
FC01677,PRD035,Volini,2025,9,1167,1137,1421,2.6,Random Forest,94.4
FC01678,PRD035,Volini,2025,10,793,780,975,1.6,Linear Regression,92.8
FC01679,PRD035,Volini,2025,11,1488,1387,1733,6.8,Linear Regression,83.3
FC01680,PRD035,Volini,2025,12,1631,1738,2172,6.6,Random Forest,93.4
FC01681,PRD036,RiteBite,2022,1,1103,1003,1253,9.1,Random Forest,82.7
FC01682,PRD036,RiteBite,2022,2,740,727,908,1.8,ARIMA,95.1
FC01683,PRD036,RiteBite,2022,3,1173,1238,1547,5.5,Random Forest,87.4
FC01684,PRD036,RiteBite,2022,4,1092,1093,1366,0.1,Random Forest,85.7
FC01685,PRD036,RiteBite,2022,5,1856,1760,2200,5.2,Random Forest,90.6
FC01686,PRD036,RiteBite,2022,6,1287,1270,1587,1.3,Random Forest,94.2
FC01687,PRD036,RiteBite,2022,7,1002,1072,1340,7.0,Random Forest,82.4
FC01688,PRD036,RiteBite,2022,8,651,631,788,3.1,Linear Regression,95.2
FC01689,PRD036,RiteBite,2022,9,766,828,1035,8.1,Linear Regression,88.3
FC01690,PRD036,RiteBite,2022,10,1135,1217,1521,7.2,Linear Regression,82.4
FC01691,PRD036,RiteBite,2022,11,669,635,793,5.1,Random Forest,86.6
FC01692,PRD036,RiteBite,2022,12,1573,1629,2036,3.6,Random Forest,92.1
FC01693,PRD036,RiteBite,2023,1,1139,1137,1421,0.2,Random Forest,86.6
FC01694,PRD036,RiteBite,2023,2,1168,1170,1462,0.2,Random Forest,85.7
FC01695,PRD036,RiteBite,2023,3,1162,1272,1590,9.5,ARIMA,94.6
FC01696,PRD036,RiteBite,2023,4,902,881,1101,2.3,Random Forest,85.3
FC01697,PRD036,RiteBite,2023,5,1388,1354,1692,2.4,ARIMA,84.6
FC01698,PRD036,RiteBite,2023,6,784,812,1015,3.6,Random Forest,89.3
FC01699,PRD036,RiteBite,2023,7,950,878,1097,7.6,Random Forest,84.2
FC01700,PRD036,RiteBite,2023,8,1008,962,1202,4.6,Linear Regression,87.4
FC01701,PRD036,RiteBite,2023,9,957,1042,1302,8.9,Random Forest,82.6
FC01702,PRD036,RiteBite,2023,10,1156,1127,1408,2.5,Random Forest,93.4
FC01703,PRD036,RiteBite,2023,11,1504,1530,1912,1.7,Random Forest,84.8
FC01704,PRD036,RiteBite,2023,12,1092,989,1236,9.4,Random Forest,94.8
FC01705,PRD036,RiteBite,2024,1,717,757,946,5.6,Linear Regression,88.8
FC01706,PRD036,RiteBite,2024,2,870,808,1010,7.1,Linear Regression,94.1
FC01707,PRD036,RiteBite,2024,3,781,723,903,7.4,ARIMA,93.0
FC01708,PRD036,RiteBite,2024,4,743,725,906,2.4,Random Forest,89.6
FC01709,PRD036,RiteBite,2024,5,1850,1775,2218,4.1,Linear Regression,82.5
FC01710,PRD036,RiteBite,2024,6,1123,1162,1452,3.5,Random Forest,90.4
FC01711,PRD036,RiteBite,2024,7,935,1022,1277,9.3,Random Forest,89.3
FC01712,PRD036,RiteBite,2024,8,853,902,1127,5.7,Linear Regression,87.1
FC01713,PRD036,RiteBite,2024,9,1276,1263,1578,1.0,Random Forest,90.5
FC01714,PRD036,RiteBite,2024,10,1509,1494,1867,1.0,Linear Regression,83.5
FC01715,PRD036,RiteBite,2024,11,1057,1146,1432,8.4,ARIMA,88.3
FC01716,PRD036,RiteBite,2024,12,1566,1630,2037,4.1,Linear Regression,96.3
FC01717,PRD036,RiteBite,2025,1,1252,1130,1412,9.7,Linear Regression,88.6
FC01718,PRD036,RiteBite,2025,2,732,725,906,1.0,Random Forest,88.6
FC01719,PRD036,RiteBite,2025,3,1491,1616,2020,8.4,Linear Regression,95.7
FC01720,PRD036,RiteBite,2025,4,1008,986,1232,2.2,Random Forest,89.3
FC01721,PRD036,RiteBite,2025,5,1086,1096,1370,0.9,Linear Regression,83.8
FC01722,PRD036,RiteBite,2025,6,572,532,665,7.0,Linear Regression,91.8
FC01723,PRD036,RiteBite,2025,7,834,902,1127,8.2,Random Forest,83.5
FC01724,PRD036,RiteBite,2025,8,1304,1199,1498,8.1,Random Forest,87.0
FC01725,PRD036,RiteBite,2025,9,1684,1565,1956,7.1,Linear Regression,83.5
FC01726,PRD036,RiteBite,2025,10,904,880,1100,2.7,Random Forest,89.1
FC01727,PRD036,RiteBite,2025,11,1643,1613,2016,1.8,Random Forest,90.5
FC01728,PRD036,RiteBite,2025,12,995,1048,1310,5.3,Linear Regression,84.9
FC01729,PRD037,Listerine,2022,1,656,603,753,8.1,ARIMA,87.7
FC01730,PRD037,Listerine,2022,2,819,808,1010,1.3,Random Forest,93.2
FC01731,PRD037,Listerine,2022,3,1154,1262,1577,9.4,ARIMA,83.9
FC01732,PRD037,Listerine,2022,4,1299,1295,1618,0.3,Random Forest,83.1
FC01733,PRD037,Listerine,2022,5,1099,1007,1258,8.4,Random Forest,92.9
FC01734,PRD037,Listerine,2022,6,482,490,612,1.7,Linear Regression,95.3
FC01735,PRD037,Listerine,2022,7,891,893,1116,0.2,Random Forest,94.8
FC01736,PRD037,Listerine,2022,8,1032,1132,1415,9.7,ARIMA,85.4
FC01737,PRD037,Listerine,2022,9,1005,982,1227,2.3,Random Forest,94.3
FC01738,PRD037,Listerine,2022,10,1304,1305,1631,0.1,Random Forest,95.6
FC01739,PRD037,Listerine,2022,11,1063,1015,1268,4.5,Random Forest,90.6
FC01740,PRD037,Listerine,2022,12,1404,1315,1643,6.3,Linear Regression,95.1
FC01741,PRD037,Listerine,2023,1,916,848,1060,7.4,Random Forest,96.4
FC01742,PRD037,Listerine,2023,2,671,665,831,0.9,Random Forest,92.0
FC01743,PRD037,Listerine,2023,3,1097,994,1242,9.4,Random Forest,85.9
FC01744,PRD037,Listerine,2023,4,1002,904,1130,9.8,Random Forest,96.8
FC01745,PRD037,Listerine,2023,5,1076,1105,1381,2.7,Random Forest,88.7
FC01746,PRD037,Listerine,2023,6,844,878,1097,4.0,Linear Regression,83.7
FC01747,PRD037,Listerine,2023,7,605,663,828,9.6,Random Forest,97.0
FC01748,PRD037,Listerine,2023,8,886,875,1093,1.2,ARIMA,83.3
FC01749,PRD037,Listerine,2023,9,1040,1028,1285,1.2,Random Forest,88.6
FC01750,PRD037,Listerine,2023,10,1464,1603,2003,9.5,ARIMA,87.9
FC01751,PRD037,Listerine,2023,11,1254,1216,1520,3.0,Random Forest,86.2
FC01752,PRD037,Listerine,2023,12,1650,1537,1921,6.8,ARIMA,86.5
FC01753,PRD037,Listerine,2024,1,1079,993,1241,8.0,Random Forest,88.7
FC01754,PRD037,Listerine,2024,2,1413,1544,1930,9.3,Linear Regression,94.6
FC01755,PRD037,Listerine,2024,3,1248,1293,1616,3.6,ARIMA,95.2
FC01756,PRD037,Listerine,2024,4,1257,1295,1618,3.0,Random Forest,93.0
FC01757,PRD037,Listerine,2024,5,1419,1538,1922,8.4,Random Forest,87.9
FC01758,PRD037,Listerine,2024,6,828,803,1003,3.0,Random Forest,91.1
FC01759,PRD037,Listerine,2024,7,948,989,1236,4.3,Random Forest,92.9
FC01760,PRD037,Listerine,2024,8,849,785,981,7.5,ARIMA,85.9
FC01761,PRD037,Listerine,2024,9,984,1015,1268,3.2,Random Forest,90.1
FC01762,PRD037,Listerine,2024,10,1146,1151,1438,0.4,Random Forest,94.4
FC01763,PRD037,Listerine,2024,11,1020,1052,1315,3.1,Random Forest,82.6
FC01764,PRD037,Listerine,2024,12,1236,1182,1477,4.4,Random Forest,83.3
FC01765,PRD037,Listerine,2025,1,861,897,1121,4.2,Random Forest,92.3
FC01766,PRD037,Listerine,2025,2,881,861,1076,2.3,Linear Regression,83.6
FC01767,PRD037,Listerine,2025,3,964,1002,1252,3.9,Linear Regression,95.1
FC01768,PRD037,Listerine,2025,4,1192,1099,1373,7.8,Random Forest,85.3
FC01769,PRD037,Listerine,2025,5,1140,1150,1437,0.9,Random Forest,88.9
FC01770,PRD037,Listerine,2025,6,795,866,1082,8.9,Linear Regression,86.4
FC01771,PRD037,Listerine,2025,7,924,975,1218,5.5,Linear Regression,85.6
FC01772,PRD037,Listerine,2025,8,1037,969,1211,6.6,Random Forest,90.1
FC01773,PRD037,Listerine,2025,9,1001,983,1228,1.8,ARIMA,85.8
FC01774,PRD037,Listerine,2025,10,1302,1404,1755,7.8,Random Forest,84.7
FC01775,PRD037,Listerine,2025,11,1980,2122,2652,7.2,Linear Regression,93.4
FC01776,PRD037,Listerine,2025,12,1297,1194,1492,7.9,Linear Regression,88.1
FC01777,PRD038,Dettol,2022,1,755,737,921,2.4,Linear Regression,89.7
FC01778,PRD038,Dettol,2022,2,1464,1386,1732,5.3,Linear Regression,82.1
FC01779,PRD038,Dettol,2022,3,1239,1346,1682,8.6,Linear Regression,86.1
FC01780,PRD038,Dettol,2022,4,941,927,1158,1.5,Linear Regression,96.6
FC01781,PRD038,Dettol,2022,5,1124,1016,1270,9.6,Linear Regression,92.2
FC01782,PRD038,Dettol,2022,6,1046,1118,1397,6.9,Random Forest,86.8
FC01783,PRD038,Dettol,2022,7,671,665,831,0.9,Random Forest,91.3
FC01784,PRD038,Dettol,2022,8,1375,1437,1796,4.5,ARIMA,96.9
FC01785,PRD038,Dettol,2022,9,1234,1199,1498,2.8,Linear Regression,88.9
FC01786,PRD038,Dettol,2022,10,1156,1106,1382,4.3,ARIMA,86.7
FC01787,PRD038,Dettol,2022,11,1321,1318,1647,0.2,Random Forest,94.9
FC01788,PRD038,Dettol,2022,12,1664,1597,1996,4.0,Linear Regression,85.5
FC01789,PRD038,Dettol,2023,1,746,735,918,1.5,Linear Regression,86.3
FC01790,PRD038,Dettol,2023,2,908,841,1051,7.4,Linear Regression,92.7
FC01791,PRD038,Dettol,2023,3,1465,1388,1735,5.3,Random Forest,94.1
FC01792,PRD038,Dettol,2023,4,1542,1504,1880,2.5,ARIMA,90.4
FC01793,PRD038,Dettol,2023,5,975,913,1141,6.4,Linear Regression,88.2
FC01794,PRD038,Dettol,2023,6,1191,1094,1367,8.1,Random Forest,83.2
FC01795,PRD038,Dettol,2023,7,1102,1051,1313,4.6,Linear Regression,88.7
FC01796,PRD038,Dettol,2023,8,1132,1195,1493,5.6,Random Forest,88.5
FC01797,PRD038,Dettol,2023,9,910,875,1093,3.8,Linear Regression,88.2
FC01798,PRD038,Dettol,2023,10,1116,1148,1435,2.9,Linear Regression,90.8
FC01799,PRD038,Dettol,2023,11,1725,1885,2356,9.3,Random Forest,85.8
FC01800,PRD038,Dettol,2023,12,839,881,1101,5.0,Linear Regression,93.8
FC01801,PRD038,Dettol,2024,1,900,909,1136,1.0,Random Forest,91.3
FC01802,PRD038,Dettol,2024,2,958,918,1147,4.2,Random Forest,84.1
FC01803,PRD038,Dettol,2024,3,1044,1124,1405,7.7,ARIMA,86.6
FC01804,PRD038,Dettol,2024,4,1024,1042,1302,1.8,ARIMA,95.7
FC01805,PRD038,Dettol,2024,5,1258,1270,1587,1.0,Linear Regression,88.1
FC01806,PRD038,Dettol,2024,6,1258,1341,1676,6.6,Random Forest,96.5
FC01807,PRD038,Dettol,2024,7,909,899,1123,1.1,Linear Regression,83.4
FC01808,PRD038,Dettol,2024,8,1087,1152,1440,6.0,Random Forest,83.6
FC01809,PRD038,Dettol,2024,9,1149,1139,1423,0.9,Linear Regression,83.9
FC01810,PRD038,Dettol,2024,10,1792,1802,2252,0.6,Linear Regression,89.1
FC01811,PRD038,Dettol,2024,11,1129,1166,1457,3.3,Random Forest,94.7
FC01812,PRD038,Dettol,2024,12,1075,1010,1262,6.0,ARIMA,93.3
FC01813,PRD038,Dettol,2025,1,926,954,1192,3.0,Random Forest,86.7
FC01814,PRD038,Dettol,2025,2,1089,1194,1492,9.6,Random Forest,87.7
FC01815,PRD038,Dettol,2025,3,1686,1652,2065,2.0,Linear Regression,92.7
FC01816,PRD038,Dettol,2025,4,1283,1312,1640,2.3,Random Forest,94.6
FC01817,PRD038,Dettol,2025,5,1300,1234,1542,5.1,Linear Regression,96.4
FC01818,PRD038,Dettol,2025,6,1015,1032,1290,1.7,Random Forest,85.6
FC01819,PRD038,Dettol,2025,7,991,1014,1267,2.3,Random Forest,96.7
FC01820,PRD038,Dettol,2025,8,926,857,1071,7.5,Random Forest,85.8
FC01821,PRD038,Dettol,2025,9,1049,1053,1316,0.4,Linear Regression,89.7
FC01822,PRD038,Dettol,2025,10,1293,1417,1771,9.6,Random Forest,94.6
FC01823,PRD038,Dettol,2025,11,1768,1595,1993,9.8,ARIMA,96.5
FC01824,PRD038,Dettol,2025,12,1128,1113,1391,1.3,Linear Regression,93.6
FC01825,PRD039,Glucon-D,2022,1,1453,1335,1668,8.1,Linear Regression,87.5
FC01826,PRD039,Glucon-D,2022,2,972,882,1102,9.3,Random Forest,94.1
FC01827,PRD039,Glucon-D,2022,3,1606,1450,1812,9.7,Random Forest,82.6
FC01828,PRD039,Glucon-D,2022,4,990,907,1133,8.4,Random Forest,89.1
FC01829,PRD039,Glucon-D,2022,5,1487,1392,1740,6.4,Random Forest,96.4
FC01830,PRD039,Glucon-D,2022,6,1142,1083,1353,5.2,Random Forest,84.2
FC01831,PRD039,Glucon-D,2022,7,919,851,1063,7.4,Random Forest,95.6
FC01832,PRD039,Glucon-D,2022,8,782,824,1030,5.4,Random Forest,85.1
FC01833,PRD039,Glucon-D,2022,9,1163,1230,1537,5.8,Linear Regression,85.5
FC01834,PRD039,Glucon-D,2022,10,1063,1159,1448,9.0,ARIMA,88.3
FC01835,PRD039,Glucon-D,2022,11,1017,1022,1277,0.5,Random Forest,85.9
FC01836,PRD039,Glucon-D,2022,12,1350,1259,1573,6.7,ARIMA,96.4
FC01837,PRD039,Glucon-D,2023,1,917,934,1167,1.9,Random Forest,86.1
FC01838,PRD039,Glucon-D,2023,2,1009,1011,1263,0.2,Random Forest,91.4
FC01839,PRD039,Glucon-D,2023,3,1281,1358,1697,6.0,Random Forest,95.0
FC01840,PRD039,Glucon-D,2023,4,1004,993,1241,1.1,ARIMA,88.5
FC01841,PRD039,Glucon-D,2023,5,735,712,890,3.1,Linear Regression,96.2
FC01842,PRD039,Glucon-D,2023,6,659,694,867,5.3,Linear Regression,94.4
FC01843,PRD039,Glucon-D,2023,7,1338,1320,1650,1.3,ARIMA,82.5
FC01844,PRD039,Glucon-D,2023,8,970,929,1161,4.2,Random Forest,86.1
FC01845,PRD039,Glucon-D,2023,9,667,607,758,9.0,Linear Regression,94.3
FC01846,PRD039,Glucon-D,2023,10,1269,1327,1658,4.6,Linear Regression,92.6
FC01847,PRD039,Glucon-D,2023,11,987,919,1148,6.9,Random Forest,88.3
FC01848,PRD039,Glucon-D,2023,12,1624,1597,1996,1.7,Random Forest,84.6
FC01849,PRD039,Glucon-D,2024,1,1235,1301,1626,5.3,Linear Regression,85.4
FC01850,PRD039,Glucon-D,2024,2,1028,983,1228,4.4,Linear Regression,85.2
FC01851,PRD039,Glucon-D,2024,3,676,710,887,5.0,ARIMA,96.5
FC01852,PRD039,Glucon-D,2024,4,833,904,1130,8.5,Linear Regression,90.8
FC01853,PRD039,Glucon-D,2024,5,1214,1211,1513,0.2,ARIMA,87.8
FC01854,PRD039,Glucon-D,2024,6,1287,1369,1711,6.4,Linear Regression,86.1
FC01855,PRD039,Glucon-D,2024,7,1371,1427,1783,4.1,Linear Regression,91.2
FC01856,PRD039,Glucon-D,2024,8,1325,1393,1741,5.1,Linear Regression,88.1
FC01857,PRD039,Glucon-D,2024,9,1629,1535,1918,5.8,Random Forest,85.6
FC01858,PRD039,Glucon-D,2024,10,1404,1377,1721,1.9,Random Forest,89.9
FC01859,PRD039,Glucon-D,2024,11,1026,995,1243,3.0,Random Forest,89.3
FC01860,PRD039,Glucon-D,2024,12,1346,1245,1556,7.5,ARIMA,84.2
FC01861,PRD039,Glucon-D,2025,1,897,821,1026,8.5,ARIMA,93.2
FC01862,PRD039,Glucon-D,2025,2,885,836,1045,5.5,Random Forest,94.0
FC01863,PRD039,Glucon-D,2025,3,1184,1299,1623,9.7,Random Forest,93.7
FC01864,PRD039,Glucon-D,2025,4,689,645,806,6.4,ARIMA,91.5
FC01865,PRD039,Glucon-D,2025,5,1204,1244,1555,3.3,ARIMA,93.1
FC01866,PRD039,Glucon-D,2025,6,762,732,915,3.9,Random Forest,82.0
FC01867,PRD039,Glucon-D,2025,7,759,798,997,5.1,Random Forest,88.3
FC01868,PRD039,Glucon-D,2025,8,1226,1164,1455,5.1,Random Forest,88.0
FC01869,PRD039,Glucon-D,2025,9,968,973,1216,0.5,Random Forest,85.1
FC01870,PRD039,Glucon-D,2025,10,1585,1622,2027,2.3,Random Forest,95.5
FC01871,PRD039,Glucon-D,2025,11,748,812,1015,8.6,ARIMA,86.8
FC01872,PRD039,Glucon-D,2025,12,1669,1715,2143,2.8,Linear Regression,83.5
